name,2010EIIE,2010ECPD,2011EIIE,2012ECPD,2012EIIE,2013ECPD,2013EIIE,2014ECPD,2014EIIE,2015ECPD,2015EIIE,2016ECPD,2016EIIE,2017ECPD,2017EIIE,2018ECPD,2018EIIE,2019ECPD,2019EIIE,2020ECPD,2020EIIE,2021ECPD,2021EIIE,2022ECPD,2022EIIE,2023ECPD,2023EIIE,2024ECPD,2024EIIE
潍坊市,0.0252483,0.92897061,0.0247842,0.9636388,0.0266136,1.0029154,0.0256438,1.0439089,0.0264021,1.0730859,0.0265633,1.0706655,0.0268557,1.1056439,0.0269476,1.1927315,0.0282765,1.2537177,0.0282102,1.3347233,0.0293994,1.4062342,0.0302426,1.5036213,0.0324483,1.600088,0.0328447,1.6965548,0.0332411
天水市,0.0238062,0.67607181,0.0227172,0.70795292,0.022863,0.73777599,0.0219776,0.79046954,0.0229584,0.82335314,0.0225561,0.83239301,0.0218106,0.78486216,0.0227344,0.7907966,0.0216118,0.91052782,0.0248894,0.94608175,0.023466,1.021951,0.0242745,1.0814042,0.0251793,1.1405559,0.0254703,1.1997076,0.0257612
永州市,0.0295193,1.1644262,0.0276911,1.2188599,0.0283247,1.2603657,0.0297379,1.3193504,0.02994,1.3877905,0.0315826,1.4151725,0.029292,1.3313533,0.029111,1.3564884,0.0258643,1.5128913,0.0562511,1.6938298,0.0480993,1.709219,0.046453,1.7833553,0.0314163,1.8573259,0.0297876,1.9312965,0.028159
巴彦淖尔市,0.03967,6.5004315,0.0393591,6.6177902,0.038791,6.452787,0.0391421,6.6837026,0.039999,6.8253377,0.0410896,6.8714189,0.0393156,6.868192,0.0411716,6.9066782,0.0422895,6.7130933,0.0434062,6.7477492,0.0460691,6.7587511,0.0455901,6.8328205,0.0459855,6.9024336,0.0480118,6.9720468,0.0500381
北海市,0.0240879,0.90562097,0.0241443,0.9182619,0.0230796,1.0121141,0.0223918,1.0182682,0.0229659,0.99226303,0.0233617,0.99261925,0.0232569,0.97228577,0.0229096,1.0263197,0.0243969,1.0713373,0.021489,1.1152383,0.022033,1.1594837,0.0223567,1.1832304,0.0213873,1.2068671,0.0218042,1.2305038,0.0222211
平顶山市,0.0163945,0.68490143,0.0179987,0.74104404,0.0177216,0.82246131,0.0185149,0.8587151,0.0195159,0.90632992,0.0193027,0.97169446,0.0206247,1.0347331,0.0201718,1.1184457,0.0205658,1.2171916,0.0201836,1.324705,0.0208099,1.4384228,0.0218504,1.5607099,0.0216546,1.6831815,0.022229,1.8056532,0.0228033
宜春市,0.0270356,1.0462772,0.0254863,1.0601568,0.0264939,1.0760115,0.0278947,1.0837733,0.0284468,1.0928805,0.0267111,1.1142352,0.0276987,1.1499371,0.02892,1.1258265,0.0283339,1.1880693,0.0282806,1.2586949,0.0290838,1.3035447,0.0289567,1.3466441,0.0292915,1.3897687,0.0313746,1.4328933,0.0334576
台州市,0.0180585,0.89411706,0.0195551,0.91615707,0.0208286,0.94182663,0.0213978,0.94315136,0.0207916,0.9725957,0.0220343,1.0296881,0.0229062,1.0352263,0.0231724,1.0627668,0.0241527,1.0926246,0.0254544,1.1209198,0.0246483,1.1469766,0.0260513,1.1850262,0.0258036,1.2230144,0.0253692,1.2610026,0.0249349
延安市,0.037234,2.8291919,0.0368382,2.8806789,0.0374215,2.9409187,0.0343061,3.0125193,0.0343981,3.0076188,0.0357499,3.0474561,0.0358586,3.060145,0.0372655,3.1894728,0.035496,3.3012536,0.0366467,3.3866709,0.0383213,3.4724336,0.0392488,3.5445978,0.0381067,3.6166665,0.0409009,3.6887352,0.0436952
双鸭山市,0.0491184,2.4285562,0.0493055,2.5730487,0.0509221,2.6508876,0.0513467,2.7679963,0.0559374,1.9133489,0.0480229,2.3695398,0.0530361,2.3765295,0.0530491,3.6625611,0.0540001,3.8643348,0.0555084,4.088712,0.0593798,3.9838501,0.0551207,4.2669793,0.0555517,4.5561977,0.0564909,4.8454161,0.0574301
临沧市,0.0344666,2.0988844,0.03407,2.3196071,0.0346256,2.4437771,0.0344227,2.4877167,0.0353236,2.53575,0.0346479,2.6110217,0.0351216,2.6436983,0.0342179,2.6500473,0.0353337,2.8579662,0.0340451,3.0985577,0.0378634,3.3033693,0.0367741,3.4973979,0.0398903,3.689808,0.0396282,3.8822181,0.0393662
松原市,0.034887,2.048515,0.033624,2.1988272,0.0340662,2.2558384,0.0314099,2.344797,0.031863,2.4372162,0.0331543,2.408801,0.032741,1.786026,0.0321825,1.8737547,0.0310627,1.9876897,0.0370622,2.2807339,0.0394749,2.3157928,0.0393982,2.3996082,0.0398439,2.4846844,0.0389291,2.5697606,0.0380142
随州市,0.0236838,0.7683775,0.0229198,0.7847718,0.0228213,0.81454238,0.0237907,0.82780839,0.0231777,0.84353877,0.0241619,0.86373115,0.0258475,0.85910227,0.0232477,0.86605292,0.0231823,0.8789626,0.0242574,0.89324443,0.0249641,0.90635755,0.025787,0.92900188,0.0264261,0.95164617,0.0280734,0.97429047,0.0297207
资阳市,0.0219384,0.68730796,0.0215726,0.78336189,0.0209984,0.8354967,0.0212521,0.86900637,0.0203051,0.5758352,0.0232178,0.76484039,0.022741,0.80642926,0.0238017,0.8144904,0.0230187,0.82693483,0.0238279,0.82879818,0.0251279,0.82794795,0.0238094,0.82785846,0.0231916,0.82776898,0.0248108,0.82767949,0.0264301
银川市,0.0254503,1.3684606,0.0264624,1.3782397,0.0263635,1.4190529,0.0262323,1.3904298,0.0273978,1.3945532,0.0283832,1.372754,0.0289941,1.3054824,0.0296874,1.2328455,0.0298422,1.330082,0.0297814,1.3892247,0.0313666,1.3152802,0.0339648,1.6197642,0.0364521,1.9081647,0.0376612,2.1965652,0.0388702
泰州市,0.0168489,0.7896224,0.0166438,0.84992724,0.0180772,0.90361412,0.018345,0.94157273,0.0188177,0.97465359,0.0183469,1.0427409,0.0208602,1.113704,0.0199899,1.1694153,0.0213374,1.1902194,0.0204103,1.2443967,0.021524,1.2952862,0.0212475,1.3285948,0.0220151,1.3614505,0.0239783,1.3943063,0.0259414
阜新市,0.0322099,1.7678377,0.0315515,1.940617,0.0318609,2.1281332,0.0316024,2.2986544,0.0300657,2.4425693,0.0323836,2.6565762,0.0330687,2.8247164,0.033237,3.0614292,0.0323161,3.3437717,0.033132,3.6222143,0.0347223,3.8873508,0.0354789,4.1478526,0.0362335,4.4052646,0.0359506,4.6626766,0.0356676
信阳市,0.0284944,0.71738074,0.0288674,0.89147199,0.0303763,0.83473868,0.0270658,0.86183954,0.0266998,0.94298607,0.0271003,1.0047899,0.0263938,1.0280397,0.0268674,1.1016689,0.0273657,1.2188979,0.025062,1.3024299,0.0284816,1.4088765,0.0301212,1.5254614,0.0284508,1.6420618,0.0280835,1.7586623,0.0277162
湖州市,0.0202122,1.2034938,0.02097,1.2270546,0.0214412,1.2356339,0.0226198,1.2387376,0.0223315,1.2402984,0.0233911,1.2613145,0.0244838,1.2402322,0.0228915,1.2529395,0.0233317,1.2574175,0.0230158,1.2701897,0.0233435,1.3218718,0.0238944,1.2836924,0.0245481,1.2455015,0.0249202,1.2073106,0.0252923
抚州市,0.0257694,1.2351074,0.0257699,1.3327295,0.0271195,1.3790508,0.0287929,1.4308785,0.0294884,1.4826894,0.0294568,1.5468594,0.0293961,1.5924458,0.0311443,1.5344106,0.0283582,1.6043382,0.0303231,1.7136062,0.0302507,1.7651275,0.0295254,1.8424654,0.0308637,1.9043554,0.0303162,1.9662453,0.0297688
清远市,0.0215203,1.1245301,0.0222819,1.152783,0.0243954,1.1819738,0.0240132,1.1898315,0.0237342,1.1962295,0.0240385,1.1891839,0.0268426,1.186495,0.0256924,1.2020045,0.0255728,1.2056789,0.0272515,1.2130984,0.0274171,1.2282465,0.0260561,1.242809,0.0306295,1.2588026,0.0293872,1.2747961,0.0281449
天津市,0.018419,0.81815634,0.0191919,0.90726617,0.0196324,0.96113846,0.0202335,0.99600534,0.0204932,1.0232383,0.0205569,1.0519017,0.0209878,1.0775658,0.0214878,1.0581226,0.0214399,1.1400591,0.0221824,1.4210501,0.0214643,1.3908187,0.0221703,1.4650113,0.022983,1.5367574,0.0326765,1.6085035,0.0423632
嘉峪关市,0.0106952,6.686196,0.0106671,7.598118,0.0104498,7.465194,0.0103939,6.72903,0.0105307,5.170176,0.0109626,4.134306,0.0123752,6.007947,0.0130519,7.881588,0.010017,7.406454,0.0108023,6.006,0.0099953,6.849018,0.0112574,7.692036,0.0103642,8.535054,0.0125981,9.378072,0.014832
乌兰察布市,0.0339711,2.6835452,0.0334339,2.7349144,0.0334383,2.8353376,0.0338015,2.9106421,0.0341307,2.9567389,0.0336366,2.9624611,0.0330527,2.9978111,0.0341168,3.0502528,0.0339435,3.1145308,0.0342897,3.1912009,0.0363347,3.2390064,0.0374174,3.2864962,0.0387318,3.3306461,0.0389756,3.3747959,0.0392193
连云港市,0.0201917,0.94331787,0.0189797,1.0194533,0.0208241,1.1001807,0.0223614,1.2752964,0.0211606,1.3412222,0.0222869,1.4189042,0.022325,1.4770285,0.0227108,1.5503077,0.0220173,1.5884936,0.0225682,1.6887753,0.0226372,1.7720224,0.023397,1.8531064,0.0235788,1.9341256,0.0245247,2.0151448,0.0254705
渭南市,0.0280276,0.67255763,0.029645,0.77717515,0.03061,0.85243316,0.0281768,0.90483621,0.0296959,0.91011318,0.0297735,0.94424034,0.0302099,0.94033014,0.0282178,1.1322921,0.0307584,1.252569,0.0282768,1.3723929,0.0295266,1.4962241,0.0278183,1.6175192,0.0299278,1.7406735,0.0319481,1.8638278,0.0339685
玉溪市,0.0188179,1.6901291,0.0189342,1.8082014,0.0193282,1.9054155,0.0209563,1.9469902,0.021514,1.9856219,0.0226426,2.221685,0.0218894,2.2698512,0.0217021,2.2712696,0.0231606,2.4810177,0.0224993,2.6800347,0.0223481,2.9013188,0.0227455,3.0939584,0.0233383,3.2866329,0.0233387,3.4793075,0.0233391
江门市,0.0186874,0.86966109,0.0182399,0.87450344,0.0204075,0.88173318,0.0201148,0.88172088,0.0195589,0.87697798,0.0206023,0.87323369,0.0212335,0.8610219,0.0208755,0.85097992,0.0217582,0.84838325,0.0214638,0.84293939,0.0212726,0.84650011,0.0219339,0.82195355,0.02359,0.79782401,0.0239547,0.77369447,0.024357
益阳市,0.0262026,1.0785923,0.0247274,1.1296365,0.0238409,1.1847812,0.0235478,1.2426172,0.0252759,1.2832959,0.0243282,1.4021744,0.0253358,1.3495589,0.0260595,1.3916187,0.0244411,1.5370697,0.0254579,1.70307,0.0274667,1.734222,0.0282445,1.8141263,0.028717,1.8942874,0.0270152,1.9744484,0.0253133
广元市,0.023525,1.1900553,0.0223218,1.2472252,0.0226227,1.2862828,0.0228333,1.3254424,0.0212473,1.1297959,0.0226032,1.1852751,0.0228794,1.2133043,0.0225455,1.2371472,0.0241356,1.2604155,0.0238249,1.2960631,0.0248111,1.3063462,0.0275246,1.3157345,0.0254924,1.3248664,0.0266816,1.3339983,0.0278707
芜湖市,0.0177205,1.0430919,0.0185462,1.1124336,0.0186876,1.1558099,0.0190015,1.1788449,0.0178268,1.1995951,0.018703,1.2477343,0.0197971,1.2037198,0.019069,1.1800695,0.0193612,1.2572184,0.0196884,1.3061033,0.0205176,1.3396405,0.0199758,1.326656,0.0212148,1.3138318,0.021743,1.3010077,0.0222711
嘉兴市,0.0195208,0.9613397,0.019105,0.99774942,0.0205524,0.99977795,0.02079,0.98669867,0.0207692,0.95368289,0.02157,0.94015188,0.021946,0.86498862,0.0215749,0.8562995,0.0219741,0.85355699,0.0216048,0.86062733,0.0234057,0.88736745,0.0229412,0.87638347,0.025078,0.86640855,0.025317,0.85643363,0.0255561
西宁市,0.0140624,0.90935532,0.0149571,1.0684007,0.0167807,0.97999367,0.0164734,1.1274381,0.0156718,1.1189114,0.0170595,1.0021866,0.0170124,0.99091103,0.0176654,1.0028002,0.018555,1.1783751,0.0191262,1.2281054,0.0195397,1.2674893,0.0198579,1.3040894,0.020089,1.3407891,0.0205808,1.3774888,0.0210726
上饶市,0.0265515,0.93446401,0.0255118,1.0817579,0.0277729,1.1154467,0.0261536,1.0051893,0.0254801,1.0345292,0.027599,1.0696979,0.0286167,1.0924914,0.0276592,1.1278024,0.0277695,1.1363593,0.0286709,1.2389867,0.0302615,1.2585683,0.0311138,1.2929976,0.030922,1.324842,0.0312165,1.3566865,0.0315109
东莞市,0.0154174,3.79302,0.0153607,3.881064,0.0167807,19.171482,0.017277,4.65993,0.0170442,4.990656,0.0187638,5.457012,0.0192368,5.993493,0.0189221,6.529974,0.0192467,7.425462,0.0192838,6.083616,0.0196872,6.816744,0.0204981,7.549872,0.0240358,8.283,0.025468,9.016128,0.0269133
南通市,0.0193736,0.85551543,0.019073,0.92143447,0.0205635,0.96358744,0.0206619,1.0108416,0.0207999,1.0415697,0.0217414,1.0789436,0.0228899,1.1382669,0.0219261,1.196129,0.0221452,1.2766415,0.0222024,1.2268914,0.0220538,1.2870063,0.0235843,1.4405788,0.0268098,1.5940773,0.0277639,1.7475757,0.0287179
辽阳市,0.0169648,1.4257873,0.0168194,1.564521,0.0172762,1.7070467,0.0178863,1.8335737,0.0168064,1.8935186,0.0190807,2.045196,0.020622,2.168431,0.0189253,2.363537,0.0178719,2.5975132,0.0193578,2.8461569,0.019273,3.1014256,0.0213967,3.3746287,0.020473,3.647198,0.0228405,3.9197673,0.0252079
巴中市,0.0247105,0.8228345,0.0225755,0.85149622,0.0227984,0.75152171,0.021598,0.77161692,0.0196159,0.65256712,0.0227229,0.67513615,0.0218199,0.68819274,0.0214473,0.70432989,0.022435,0.71580973,0.023542,0.74001982,0.0265458,0.74129054,0.0278753,0.75591877,0.0245261,0.76965876,0.0256954,0.78339874,0.0268648
六安市,0.0258821,0.74292322,0.0254246,0.76394518,0.0240503,0.7896346,0.0247632,0.80641396,0.02557,0.81540355,0.0248851,1.0406257,0.0302691,1.0515606,0.0274596,1.0529658,0.0273857,1.1142634,0.026212,1.2184597,0.0304065,1.2788023,0.0276879,1.3449026,0.0277646,1.4115519,0.0286376,1.4782013,0.0295105
金昌市,0.0174693,2.9095288,0.0195063,3.0262619,0.0183272,3.1971782,0.0172248,3.8214849,0.0199837,3.6352832,0.0213602,3.8308876,0.0190523,3.6280604,0.0214227,3.7558504,0.0213161,4.1656971,0.0204252,4.3022215,0.0216156,4.6375198,0.0212559,4.8267667,0.0207825,5.0172799,0.0214666,5.2077932,0.0221507
廊坊市,0.0205341,0.73008315,0.0217988,0.80860184,0.0224329,0.82452669,0.0216652,0.82924457,0.0212544,0.7937677,0.0238096,0.75061396,0.0233439,0.60765169,0.0218986,0.62367692,0.0244254,0.66596308,0.0230937,0.69237796,0.0240925,0.67667388,0.0240344,0.68065475,0.0240615,0.68509395,0.023408,0.68953315,0.0227545
拉萨市,0.0244033,8.8824819,0.0243778,8.781162,0.0242742,8.6644364,0.0229112,8.3700917,0.0233108,9.749112,0.0252398,9.7316204,0.0273644,9.5739933,0.0280516,9.4831495,0.0272973,9.462416,0.0241782,9.5142552,0.0289687,9.5475157,0.0270458,9.4900562,0.0261007,9.441169,0.030124,9.3922818,0.0341474
福州市,0.0223689,1.1317645,0.023287,1.1505646,0.0238365,1.1702199,0.0261178,1.165371,0.0258844,1.1616115,0.0263202,1.1726233,0.0265922,1.1698452,0.0251574,1.1725651,0.0250245,1.1863514,0.0253087,1.2253678,0.0252843,1.2390484,0.0257954,1.2527465,0.0307341,1.2675169,0.0293371,1.2822874,0.0279401
咸阳市,0.0259025,1.1137848,0.0278388,1.1997742,0.0275498,1.2599494,0.025454,1.3445137,0.0239736,1.3806352,0.0254392,1.4259381,0.0247573,1.5518306,0.0250695,1.3435954,0.0257039,1.4410465,0.0274191,1.5203723,0.0283275,1.5585294,0.0294297,1.589402,0.0311233,1.6184449,0.0325839,1.6474877,0.0340446
湛江市,0.0234635,0.80114513,0.0234541,0.86155451,0.0243334,0.92846555,0.0234612,1.0034933,0.0243496,1.0927333,0.0224982,1.1969702,0.0240074,1.1451912,0.0232739,1.2513612,0.0228515,1.366258,0.0239196,1.4971883,0.0247257,1.6479198,0.0247968,1.8112164,0.0265915,1.9753988,0.0266959,2.1395813,0.0268003
曲靖市,0.024311,1.1451729,0.0243838,1.2808647,0.0241583,1.311517,0.0269504,1.3611537,0.0268679,1.3722409,0.0295406,1.4172047,0.0296224,1.4511797,0.029038,1.4287158,0.0280444,1.6001669,0.0286415,1.8848835,0.030112,1.8235833,0.0291319,1.7178461,0.0283874,1.6135876,0.0297894,1.5093291,0.0311915
蚌埠市,0.0241032,1.014445,0.0246215,1.0895119,0.02439,1.1574808,0.0243843,1.2101803,0.0213766,1.2468934,0.0231273,1.3114386,0.0236383,1.3401184,0.0231891,1.3346612,0.0233636,1.4346087,0.0226465,1.5100286,0.0226534,1.5797666,0.0234802,1.6643097,0.0242843,1.748474,0.0245127,1.8326383,0.0247411
绵阳市,0.0233186,1.0737905,0.0248875,1.1340295,0.0253368,1.1875194,0.0274776,1.2235486,0.0259678,0.95253746,0.0262116,1.0320516,0.0272097,1.0578365,0.0288167,1.0244992,0.0285979,1.0377256,0.0274115,1.0452857,0.0300338,1.0508711,0.0292214,1.0511111,0.0298056,1.0509128,0.0295165,1.0507145,0.0292273
温州市,0.0178405,0.47630367,0.0179744,0.48167064,0.0190101,0.47901965,0.0202642,0.47802651,0.0210834,0.49467096,0.0220758,0.51022904,0.0236879,0.51139259,0.0225298,0.50766651,0.0234735,0.51753002,0.0233464,0.53280056,0.0244185,0.53882809,0.0246916,0.57959189,0.0246219,0.62008567,0.0249019,0.66057945,0.0251819
苏州市,0.0174079,1.2563428,0.0185837,1.3264202,0.0202401,1.3734614,0.0205526,1.3765831,0.0207958,1.388048,0.0217567,1.3799044,0.0224269,1.3603844,0.0219343,1.3410296,0.0220272,1.3060356,0.0212614,1.289797,0.0216823,1.272552,0.0221364,1.2472531,0.032251,1.2233286,0.0353202,1.1994041,0.0383894
阜阳市,0.0235611,0.43536852,0.0232284,0.45786626,0.0240338,0.4873457,0.0243622,0.50710631,0.0224506,0.52329377,0.0237493,0.55902312,0.0246603,0.5685594,0.024837,0.57481245,0.0247364,0.63640398,0.0231148,0.6990134,0.0244437,0.73298473,0.0240207,0.77663655,0.024343,0.82007575,0.0237994,0.86351494,0.0232558
衡水市,0.0243626,0.85176816,0.0233792,0.91393348,0.0238069,0.97936894,0.0239188,0.97549072,0.0223272,0.93525397,0.0236923,0.98760284,0.0243365,0.84899899,0.0234503,0.8797964,0.0249027,0.94630142,0.0266122,1.0133012,0.0269375,1.0225625,0.0275827,1.1507594,0.0272355,1.2782365,0.0274778,1.4057136,0.0277202
许昌市,0.0197557,0.64969077,0.0202392,0.70268759,0.0204725,0.75959124,0.0196885,0.82154243,0.0189264,0.88079154,0.020966,0.94815976,0.0214455,1.0563267,0.0213771,1.1135857,0.022177,1.211207,0.0221142,1.3191032,0.0227842,1.4367012,0.0223327,1.5650945,0.0224288,1.6933184,0.0235223,1.8215424,0.0246158
佳木斯市,0.0508912,2.403613,0.0512951,2.834339,0.0540727,2.9109238,0.0524947,3.0820645,0.0525887,3.1770881,0.0538865,3.2077259,0.0534216,2.9821569,0.0560967,3.7918246,0.0568306,4.0057089,0.0641608,4.2840401,0.065806,4.1027306,0.0648131,4.2398239,0.0655079,4.3792349,0.0645556,4.5186459,0.0636032
宝鸡市,0.0266733,1.2200812,0.0269325,1.2772984,0.027834,1.3333375,0.0236772,1.378074,0.0253567,1.4037675,0.0265973,1.4358901,0.0262526,1.461311,0.0265983,1.4256471,0.0282897,1.4993772,0.0253308,1.5413649,0.0267105,1.5723512,0.0278815,1.6118803,0.0273572,1.6514213,0.0297197,1.6909622,0.0320821
昭通市,0.0218632,0.78575709,0.0228171,0.83864149,0.023937,0.88771313,0.0237352,0.90293548,0.0243765,0.90950873,0.0245564,0.92070932,0.0242135,0.92199923,0.0249719,0.91186662,0.0252527,0.97951234,0.0240607,1.0404011,0.0263674,1.0762156,0.0248971,1.1020979,0.026466,1.1278916,0.0265762,1.1536853,0.0266863
定西市,0.036582,0.91406435,0.0347311,1.0941308,0.0360487,1.0305211,0.0342406,1.0254679,0.0314408,1.0492463,0.0303526,1.0615824,0.0303193,0.97613188,0.0301102,1.0087202,0.0283334,1.087606,0.0281676,1.1509258,0.0290679,1.202401,0.0281946,1.250527,0.0288896,1.2985727,0.0306501,1.3466185,0.0324106
茂名市,0.0208589,0.74413271,0.0198759,0.76691654,0.0224386,0.78202707,0.0212883,0.79317252,0.0211649,0.78881122,0.0213911,0.80031154,0.022111,0.80304924,0.0224012,0.8206069,0.0223938,0.82892697,0.0221383,0.84706263,0.0243074,0.86005066,0.0244252,0.87899265,0.0247605,0.89814146,0.0255082,0.91729027,0.0262559
宁波市,0.0213169,1.1243598,0.0218381,1.1572549,0.0216945,1.1770688,0.0229842,1.1756265,0.023443,1.1939447,0.024538,1.1899262,0.0249045,1.173123,0.0243759,1.1713425,0.0242184,1.2195752,0.0247835,1.2458457,0.0242666,1.2984011,0.0253919,1.3515614,0.0288335,1.4046491,0.0287829,1.4577367,0.0287324
兰州市,0.0172818,0.94860547,0.0187483,0.98135273,0.0188379,0.97212395,0.0183046,0.95052467,0.0185168,0.9800514,0.0188796,1.0022617,0.0191807,0.88639791,0.0199076,0.91555795,0.0200037,0.94337139,0.0200759,0.97185068,0.020883,0.98508114,0.0215563,1.0260903,0.0228251,1.0667831,0.0246308,1.1074758,0.0264364
临汾市,0.0230567,0.8204788,0.0225365,0.85533474,0.023039,0.89346274,0.0251119,0.93030881,0.0266131,0.90224568,0.0269115,0.91687692,0.0272827,0.91590975,0.0277005,0.9109063,0.0277237,0.92575262,0.0270523,1.0073043,0.0275193,1.0778751,0.0285214,1.1144463,0.0273983,1.151043,0.0312168,1.1876397,0.0350354
常州市,0.0182579,0.84441957,0.0188384,0.98669692,0.0200395,1.0684976,0.0201102,1.1130504,0.0207892,1.1221783,0.021285,1.1511721,0.0222364,1.1700015,0.0212436,1.2545285,0.0208458,1.2811906,0.0205804,1.3317999,0.0207305,1.3811857,0.0214439,1.407874,0.0259002,1.4341658,0.0273655,1.4604575,0.0288308
宿州市,0.0250076,0.53477025,0.0245657,0.57605357,0.0242098,0.61346637,0.0239387,0.65930302,0.0234227,0.67373128,0.0228145,0.67286018,0.0244205,0.6762593,0.0228062,0.67523029,0.023293,0.74350973,0.0229166,0.80766717,0.0254689,0.85716639,0.025405,0.91281654,0.0233397,0.96830422,0.0242606,1.0237919,0.0251816
潮州市,0.013094,0.46322334,0.0131517,0.45780083,0.0138029,0.45384372,0.0134728,0.44972437,0.0127237,0.44519128,0.0148374,0.45176193,0.0139334,0.43226371,0.0139525,0.42883101,0.0153455,0.42129109,0.0149384,0.4140923,0.0159903,0.41024667,0.0163828,0.40489662,0.0165412,0.39977413,0.0162936,0.39465164,0.016046
玉林市,0.0210504,0.66150822,0.0216419,0.65476431,0.0209213,0.6506054,0.0214721,0.80311434,0.0226532,0.63788475,0.0227639,0.63356216,0.0236981,0.62513956,0.0231841,0.61723624,0.0230034,0.61202178,0.0240334,0.6009402,0.0217016,0.59473032,0.0221788,0.5854031,0.0243793,0.57644456,0.0252919,0.56748603,0.0262045
漯河市,0.0173767,0.62579066,0.0173844,0.65753582,0.0171633,0.68536744,0.0180459,0.71919031,0.0159952,0.73820823,0.0165867,0.75994361,0.0183991,0.77820004,0.0179825,0.80828638,0.01875,0.85008216,0.0187115,0.90784931,0.0175972,0.9515983,0.0178408,1.0142996,0.0192559,1.0770028,0.0184498,1.1397061,0.0176437
七台河市,0.0215981,0.87639648,0.0217897,0.90210845,0.0229554,0.90510105,0.0229833,1.0059398,0.0251756,1.057909,0.026008,1.095336,0.0258761,1.0896016,0.0260757,1.1275971,0.0271397,1.1851836,0.0273205,1.2503544,0.0319088,1.2867196,0.0262722,1.3767997,0.0285164,1.4661314,0.0287352,1.5554631,0.0289539
陇南市,0.0283632,1.6122916,0.0282103,1.6435721,0.0282273,1.6868844,0.0262289,1.7285445,0.0274647,1.7546742,0.0266477,1.7673248,0.0261765,1.7270468,0.0263246,1.7463593,0.0272172,1.8311099,0.0257668,1.8334201,0.0264178,1.916456,0.0295069,1.998101,0.0301354,2.079746,0.0303923,2.161391,0.0306493
保山市,0.0290779,1.8512452,0.0301849,1.9200842,0.0299601,2.0012935,0.0304387,2.0383003,0.0295934,2.0681864,0.0291767,2.1179763,0.0295416,2.1494772,0.0296048,2.1653232,0.0296841,2.3591616,0.028562,2.5956188,0.0309447,2.7059875,0.0307934,2.8086537,0.0290407,2.9117862,0.0324449,3.0149187,0.0358492
遂宁市,0.0200788,0.72041801,0.0207171,0.76653914,0.0203518,0.68777734,0.0192803,0.83139503,0.0208215,0.48564111,0.0186984,0.52084593,0.0195944,0.54611754,0.0207653,0.5484934,0.0189721,0.5600386,0.0202973,0.55398436,0.0205998,0.55213476,0.0208466,0.56859778,0.0192484,0.58509081,0.0210664,0.60158383,0.0228845
合肥市,0.0192325,0.92232813,0.0203638,0.96071117,0.0215992,1.012299,0.0213678,1.0289552,0.0213598,1.0464415,0.0218687,1.075285,0.0231074,1.0760484,0.0232276,1.0443365,0.0235238,1.0678905,0.0230297,1.0947164,0.0240166,1.106856,0.0243836,1.1330695,0.033092,1.1581183,0.0342237,1.1831672,0.0353553
铜川市,0.0169666,0.87833821,0.0171852,0.92390864,0.0162443,0.98074699,0.0160381,1.0272404,0.0159774,1.0428289,0.0175906,1.0645981,0.0174405,1.0924163,0.0169752,1.1058676,0.017408,1.1229748,0.0175244,1.1476072,0.0174406,1.1668016,0.0186661,1.1748618,0.0169639,1.1825057,0.0185646,1.1901496,0.0201653
